object_probs,left,top,right,bottom
motorbike 0.92736,662,340,705,392
motorbike 0.81615,393,362,432,425
motorbike 0.80075,334,244,355,274
motorbike 0.79407,354,283,374,319
person 0.74002,331,234,353,265
motorbike 0.75459,508,368,544,405
motorbike 0.66714,352,273,372,306
motorbike 0.65564,223,676,287,719
motorbike 0.52556,416,281,477,334
car 0.99254,486,415,687,591
car 0.99095,219,360,334,463
car 0.97879,325,513,538,704
person 0.95818,215,607,292,715
person 0.77938,394,352,426,384
person 0.75341,504,330,546,380
person 0.52908,663,326,702,383
