object_probs,left,top,right,bottom
truck 0.59012,656,364,845,505
bus 0.95882,874,435,1078,636
motorbike 0.86137,502,292,532,327
person 0.78300 motorbike 0.83754,327,254,348,281
motorbike 0.79775,370,287,393,316
motorbike 0.78631,365,272,391,305
motorbike 0.75738,575,271,611,306
motorbike 0.57327,299,232,318,258
motorbike 0.55412,490,460,537,531
car 0.95504,286,425,448,599
car 0.85297,650,359,837,512
car 0.77248,215,360,340,487
person 0.84773,296,646,373,718
person 0.81691,489,429,531,517
person 0.65695,570,513,620,596
person 0.55871,505,461,542,532
