object_probs,left,top,right,bottom
truck 0.90522,330,505,617,712
bus 0.56232,852,437,1071,638
motorbike 0.91564,535,396,571,454
motorbike 0.75260,148,536,197,622
person 0.79959 motorbike 0.74989,337,233,356,262
motorbike 0.68215,414,440,462,510
person 0.88105 motorbike 0.59599,292,235,308,264
car 0.93752,570,321,729,464
car 0.92774,212,359,339,485
car 0.90747,285,425,440,601
person 0.92366,531,364,567,426
person 0.74565,685,336,715,374
person 0.59122,1011,422,1054,480
person 0.55842,233,501,282,577
person 0.51833,144,517,195,604
