object_probs,left,top,right,bottom
truck 0.84369,251,416,446,607
motorbike 0.97179,624,452,681,540
motorbike 0.95631,524,418,566,486
motorbike 0.95397,713,456,777,535
motorbike 0.93507,843,494,927,581
motorbike 0.88316,307,247,324,273
motorbike 0.68639,331,230,344,249
car 0.93678,356,239,407,281
car 0.70215,291,199,313,217
person 0.97578,624,426,675,519
person 0.84350,717,427,769,516
person 0.70144,860,461,908,530
person 0.62791,146,501,194,617
person 0.57785,523,397,564,472
person 0.51273,306,234,325,261
