object_probs,left,top,right,bottom
truck 0.88394,331,492,633,706
person 0.52995 motorbike 0.90991,296,251,313,279
person 0.72750 motorbike 0.87392,396,253,415,282
motorbike 0.85890,485,287,515,325
motorbike 0.73669,355,267,372,291
motorbike 0.72418,336,234,353,257
person 0.56128 motorbike 0.60308,353,256,371,285
motorbike 0.60038,154,560,199,634
motorbike 0.50618,996,570,1076,700
car 0.97607,217,358,311,448
car 0.90864,290,418,441,600
car 0.60035,289,198,316,217
person 0.90094,228,485,277,594
person 0.64429,1011,556,1078,699
person 0.59139,595,268,622,303
person 0.57209,144,505,193,611
