object_probs,left,top,right,bottom
truck 0.86983,350,515,619,709
bus 0.88124,864,434,1072,653
motorbike 0.88435,411,308,437,349
motorbike 0.75548,778,525,847,594
motorbike 0.63600,526,292,565,348
motorbike 0.52771,582,261,628,307
car 0.86307,647,357,834,511
car 0.81932,284,422,439,602
car 0.76734,225,353,327,486
person 0.87235,406,296,433,329
person 0.85659,788,485,843,551
person 0.74277,557,508,622,569
person 0.63167,296,648,348,718
person 0.62291,201,670,263,719
person 0.50098,138,500,184,573
