object_probs,left,top,right,bottom
truck 0.91545,339,505,616,701
motorbike 0.88821,736,383,784,437
motorbike 0.86349,803,378,851,432
motorbike 0.78030,151,539,198,622
motorbike 0.76215,339,267,357,293
motorbike 0.67205,362,379,399,441
motorbike 0.51572,560,310,595,374
motorbike 0.50393,593,269,623,303
car 0.98276,378,261,457,327
car 0.86261,282,425,441,602
car 0.78788,580,325,733,458
car 0.75844,217,359,337,486
person 0.85009,339,255,357,283
person 0.72967,594,565,645,635
person 0.71425,800,358,843,422
person 0.52044,421,247,437,269
person 0.51026,806,353,831,389
person 0.50075,363,358,390,392
