object_probs,left,top,right,bottom
truck 0.84577,280,432,496,665
motorbike 0.97953,710,515,780,606
motorbike 0.96759,589,470,636,549
motorbike 0.96758,803,504,878,595
motorbike 0.91005,962,537,1079,652
motorbike 0.79073,309,250,329,281
motorbike 0.52168,154,559,201,635
car 0.94427,256,268,304,320
car 0.93719,375,248,432,289
car 0.61838,290,199,314,219
person 0.94339,586,438,632,513
person 0.93115,713,475,768,556
person 0.79647,812,464,868,563
person 0.78763,343,227,357,259
person 0.72060,145,500,194,613
person 0.62108,976,500,1060,618
