object_probs,left,top,right,bottom
truck 0.61478,382,552,638,715
car 0.78524 truck 0.54936,691,379,898,537
motorbike 0.93222,515,458,558,526
motorbike 0.91452,622,442,670,513
motorbike 0.76669,568,264,609,314
motorbike 0.69396,405,359,461,410
person 0.58275,572,270,604,309
car 0.98969,288,289,371,371
car 0.97726,230,395,363,502
car 0.92532,306,235,342,265
car 0.82852,219,347,298,404
car 0.69215,289,201,312,218
car 0.67690,379,569,603,717
car 0.64963,1037,491,1079,694
person 0.91958,614,403,657,464
person 0.79996,513,420,555,485
person 0.70015,424,335,455,371
person 0.62538,177,530,249,643
person 0.62154,117,467,162,528
