object_probs,left,top,right,bottom
motorbike 0.80291,830,608,953,712
motorbike 0.71856,609,641,686,719
motorbike 0.62578,934,498,1010,576
car 0.99828,331,260,406,329
car 0.99031,613,408,832,556
car 0.98962,934,540,1079,718
car 0.98705,586,307,728,404
car 0.97833,293,362,415,481
car 0.97769,816,380,1054,515
car 0.97485,493,348,643,461
car 0.94772,258,539,465,704
car 0.93496,443,308,547,391
car 0.52098,452,315,604,424
person 0.95083,845,570,939,704
person 0.91172,548,673,610,719
person 0.66451,603,569,682,698
