object_probs,left,top,right,bottom
truck 0.64986,675,372,875,524
truck 0.51146,311,449,498,668
bus 0.96961,877,434,1072,668
motorbike 0.88388,345,289,377,325
motorbike 0.85115,802,610,924,714
motorbike 0.77124,396,331,426,369
motorbike 0.69481,571,264,617,310
motorbike 0.69314,712,656,807,717
motorbike 0.65018,151,560,197,630
motorbike 0.55029,486,350,515,396
car 0.92804,207,356,340,481
car 0.91622,314,458,501,685
car 0.65280,674,362,875,515
person 0.70583,348,278,370,306
person 0.69028,396,314,420,343
person 0.68217,120,482,198,607
person 0.61760,479,325,509,363
person 0.61337,747,615,801,702
person 0.61180,821,562,893,635
