object_probs,left,top,right,bottom
motorbike 0.94315,682,359,727,408
motorbike 0.93123,497,352,528,392
motorbike 0.88784,565,359,606,414
motorbike 0.84956,376,310,403,347
motorbike 0.81135,435,346,462,381
motorbike 0.80165,156,561,203,630
motorbike 0.66596,430,329,460,370
car 0.93402,302,222,346,255
car 0.65870,286,206,316,236
car 0.56788,305,214,336,238
person 0.84412,564,340,605,407
person 0.79370,496,331,520,369
person 0.76658,430,316,459,345
person 0.71204,377,298,399,325
person 0.64976,429,319,464,376
person 0.60792,690,329,715,368
person 0.50857,147,500,189,575
