object_probs,left,top,right,bottom
truck 0.64075,656,363,844,502
truck 0.62091,397,539,651,715
truck 0.60984,791,583,1073,719
bus 0.94589,859,431,1074,643
motorbike 0.91853,355,270,377,302
motorbike 0.88097,479,286,507,319
person 0.52567 motorbike 0.87593,322,250,337,275
motorbike 0.78082,470,455,520,525
motorbike 0.71895,576,271,612,306
person 0.71739 motorbike 0.66458,477,272,506,308
person 0.50065 motorbike 0.61945,295,232,312,256
car 0.96979,285,426,448,599
car 0.85892,216,362,340,486
car 0.81297,647,358,838,512
person 0.82280,293,646,364,718
person 0.56404,571,513,619,593
