object_probs,left,top,right,bottom
truck 0.88027,345,502,622,710
motorbike 0.96196,837,423,900,481
motorbike 0.94916,514,308,546,343
motorbike 0.79030,1032,452,1078,529
motorbike 0.76407,416,343,446,383
person 0.53947,415,330,446,371
motorbike 0.57958,146,537,197,622
car 0.96526,235,377,369,486
car 0.89695,188,315,255,372
car 0.88205,288,422,436,604
car 0.57830,289,199,314,216
person 0.82430,841,391,889,468
person 0.76654,509,293,540,322
person 0.73528,414,319,437,347
person 0.63527,595,267,621,304
person 0.59121,1047,422,1078,523
person 0.54364,583,273,608,305
person 0.50880,846,391,877,429
