object_probs,left,top,right,bottom
motorbike 0.81807,935,501,1011,575
motorbike 0.76498,748,567,864,670
motorbike 0.66161,603,604,684,718
motorbike 0.61153,917,395,984,461
car 0.99433,317,258,383,315
car 0.99078,619,402,833,561
car 0.98741,565,301,687,397
car 0.98389,442,307,545,392
car 0.97959,936,543,1078,719
car 0.97937,264,336,383,456
car 0.97434,502,354,640,460
car 0.94543,744,355,933,495
car 0.93037,271,518,455,718
person 0.96037,546,671,610,719
person 0.85289,765,526,848,647
person 0.78871,923,370,963,454
person 0.62930,946,467,1012,531
person 0.52294,601,572,682,700
