object_probs,left,top,right,bottom
truck 0.87003,338,504,628,705
motorbike 0.95911,327,266,348,301
motorbike 0.91886,374,249,394,276
motorbike 0.88851,152,562,196,632
motorbike 0.83991,584,309,624,360
motorbike 0.82578,251,617,295,705
motorbike 0.71946,456,288,485,324
motorbike 0.61661,458,304,483,340
car 0.98316,218,369,336,467
car 0.95156,285,423,445,603
person 0.82694,457,271,484,306
person 0.79643,238,567,293,667
person 0.71051,143,513,194,604
person 0.69905,596,266,623,305
person 0.59191,327,259,346,286
person 0.55298,583,275,604,306
