object_probs,left,top,right,bottom
truck 0.80329,702,383,901,549
motorbike 0.95873,645,462,699,530
motorbike 0.89823,541,477,587,556
motorbike 0.86486,414,366,476,417
motorbike 0.76626,120,510,175,571
motorbike 0.68591,565,268,604,316
motorbike 0.65281,289,250,306,279
car 0.98727,294,293,379,377
car 0.96399,229,395,368,507
car 0.80555,215,346,295,406
car 0.68690,308,235,349,263
car 0.64807,321,244,352,277
person 0.93055,533,439,578,509
person 0.89705,645,422,690,486
person 0.83974,427,338,470,404
person 0.81695,117,471,164,555
person 0.69733,189,527,265,641
person 0.68971,568,271,601,314
