object_probs,left,top,right,bottom
truck 0.84260,347,510,622,710
truck 0.53638,789,476,1075,709
motorbike 0.96127,704,496,768,570
motorbike 0.95310,373,288,396,324
motorbike 0.91614,459,284,489,317
motorbike 0.69112,150,539,198,623
person 0.86377,459,272,484,309
car 0.87281,639,354,826,495
car 0.86962,284,422,439,602
car 0.78707,224,350,328,488
person 0.97200,709,449,762,537
person 0.83525,369,276,392,309
person 0.71818,556,506,623,619
person 0.70211,294,642,362,716
person 0.62710,196,623,268,705
person 0.57889,473,484,518,531
person 0.54443,596,268,623,303
