object_probs,left,top,right,bottom
motorbike 0.92041,638,518,715,590
motorbike 0.85619,860,379,920,442
motorbike 0.71152,936,502,1009,576
motorbike 0.52611,611,644,685,719
car 0.99507,293,246,356,300
car 0.98980,632,418,830,558
car 0.98910,525,291,656,368
car 0.98838,675,340,841,452
car 0.98653,252,330,344,416
car 0.98537,501,355,641,458
car 0.97799,431,301,532,386
car 0.97355,935,542,1077,719
car 0.95428,257,538,462,706
person 0.87123,863,355,908,425
person 0.85944,547,671,610,719
person 0.72215,646,467,701,560
person 0.68891,950,466,1012,530
person 0.53214,602,573,681,699
