object_probs,left,top,right,bottom
motorbike 0.92836,829,380,892,433
motorbike 0.82460,934,500,1012,576
motorbike 0.54579,602,597,682,718
motorbike 0.54313,577,445,637,537
car 0.99660,417,294,520,377
car 0.98712,513,283,625,360
car 0.98549,292,244,338,291
car 0.98207,643,329,798,433
car 0.97802,499,351,641,460
car 0.97377,936,546,1078,719
car 0.97159,616,415,827,559
car 0.96019,236,316,322,394
car 0.92493,253,532,453,706
car 0.53094,574,441,642,540
person 0.90979,546,671,610,719
person 0.60418,947,465,1013,532
