object_probs,left,top,right,bottom
motorbike 0.97695,642,396,693,462
motorbike 0.96740,558,379,599,435
motorbike 0.94114,815,402,881,463
motorbike 0.83199,155,559,203,632
motorbike 0.80285,418,346,448,389
motorbike 0.72158,298,227,311,250
motorbike 0.58265,485,357,523,420
motorbike 0.56694,490,384,522,426
person 0.72672,642,372,691,452
car 0.96748,321,229,366,261
car 0.76562,288,198,316,219
car 0.67720,221,386,349,511
person 0.91892,485,345,521,407
person 0.80305,824,376,869,452
person 0.77853,146,503,194,611
person 0.74220,557,362,598,428
person 0.63905,417,330,445,367
person 0.54398,562,355,588,387
