object_probs,left,top,right,bottom
truck 0.90130,340,509,625,703
truck 0.70123,779,554,1070,719
bus 0.56401,707,365,890,546
motorbike 0.87558,947,456,1031,526
person 0.64859 motorbike 0.82061,335,231,353,256
motorbike 0.71440,381,284,403,321
motorbike 0.68411,150,536,197,624
motorbike 0.65731,429,447,504,509
car 0.95445,286,423,438,600
car 0.94196,439,282,547,363
car 0.91579,216,359,342,485
person 0.91059,966,414,1009,484
person 0.81644,594,566,646,634
person 0.73285,381,274,402,310
person 0.65302,451,426,493,486
person 0.60542,442,252,460,281
person 0.50857,596,266,622,303
