object_probs,left,top,right,bottom
truck 0.59617,678,372,874,525
bus 0.97401,884,438,1071,669
motorbike 0.75414,489,341,526,402
motorbike 0.74972,828,617,968,719
motorbike 0.70386,406,347,432,386
motorbike 0.67720,346,286,386,335
person 0.81461,350,290,381,327
motorbike 0.67094,571,263,616,310
motorbike 0.61512,151,559,197,630
motorbike 0.59707,350,308,381,337
car 0.96543,313,459,509,698
car 0.95220,207,356,342,482
car 0.67948,675,362,875,516
car 0.51565,281,294,321,325
person 0.71354,486,330,518,367
person 0.66814,120,481,198,607
person 0.51145,403,319,431,347
