object_probs,left,top,right,bottom
truck 0.61340,742,378,948,560
motorbike 0.96531,796,557,876,637
motorbike 0.95094,477,418,550,481
motorbike 0.89183,563,286,589,323
motorbike 0.84550,679,602,758,714
motorbike 0.81789,131,523,180,589
motorbike 0.74621,279,619,365,697
car 0.99076,249,408,383,532
car 0.96136,215,348,304,423
car 0.93148,315,317,419,397
car 0.83289,336,246,376,281
car 0.71344,736,391,960,560
car 0.56381,463,686,646,719
person 0.89968,500,383,546,449
person 0.86959,277,570,356,686
person 0.71676,564,274,586,310
person 0.60101,794,512,872,615
person 0.59030,122,477,174,556
person 0.54829,668,544,737,664
