object_probs,left,top,right,bottom
car 0.60903 truck 0.69093,684,379,899,531
bus 0.92735,990,484,1079,701
motorbike 0.96023,583,422,631,485
motorbike 0.93287,486,422,528,487
motorbike 0.77807,394,342,443,392
motorbike 0.72795,570,263,614,311
motorbike 0.67585,119,505,165,567
motorbike 0.56968,176,558,226,645
car 0.98861,284,289,360,359
car 0.95054,235,397,356,499
car 0.91940,303,236,335,263
car 0.80491,290,200,313,217
car 0.80138,362,547,593,717
car 0.71295,215,351,299,423
person 0.94069,398,319,441,382
person 0.88328,582,386,627,443
person 0.84239,484,395,520,431
person 0.64104,485,399,524,466
person 0.51769,117,467,161,525
