object_probs,left,top,right,bottom
truck 0.85810,353,510,613,706
bus 0.74290,862,440,1076,652
motorbike 0.94104,488,288,517,327
motorbike 0.86255,736,511,808,595
motorbike 0.84279,386,288,411,333
motorbike 0.66617,150,540,198,622
motorbike 0.53809,392,304,413,339
car 0.87715,285,422,438,604
car 0.84877,645,357,835,506
car 0.83756,214,355,339,485
car 0.51027,960,406,1079,499
person 0.90459,746,470,795,529
person 0.74079,294,643,363,717
person 0.73842,198,645,265,719
person 0.68919,561,508,617,606
person 0.64676,490,277,513,307
person 0.53526,483,493,533,540
