object_probs,left,top,right,bottom
truck 0.89111,329,500,632,704
truck 0.59693,760,553,1048,719
person 0.84197 motorbike 0.79493,360,269,381,303
motorbike 0.72048,397,249,419,278
motorbike 0.68610,800,401,842,453
motorbike 0.68550,636,331,669,398
motorbike 0.66690,904,436,984,514
motorbike 0.59688,391,426,462,484
motorbike 0.56887,153,561,198,630
motorbike 0.51984,310,228,326,250
car 0.97882,409,269,500,344
car 0.92972,284,425,441,604
car 0.80915,211,360,337,486
car 0.58334,423,251,508,289
person 0.82266,405,396,447,469
person 0.72431,594,565,645,634
person 0.66811,308,212,325,244
person 0.53996,408,396,441,435
