object_probs,left,top,right,bottom
truck 0.86122,350,508,619,708
bus 0.59369,855,442,1077,658
motorbike 0.91142,370,288,394,321
motorbike 0.86477,691,483,757,557
person 0.61975 motorbike 0.81115,449,273,474,308
motorbike 0.78030,150,538,198,622
motorbike 0.59451,453,285,476,314
car 0.89164,284,422,440,602
car 0.80717,637,352,822,498
car 0.75776,215,355,340,484
person 0.85228,696,448,747,504
person 0.82902,365,275,390,309
person 0.73711,556,508,622,571
person 0.71342,293,641,362,716
person 0.58152,472,483,518,523
person 0.55491,197,615,270,703
