object_probs,left,top,right,bottom
truck 0.93054,337,506,624,703
truck 0.60915,752,555,1057,718
person 0.68589 motorbike 0.87463,353,268,373,300
motorbike 0.73296,835,419,901,482
motorbike 0.69654,151,535,198,625
motorbike 0.62335,603,324,647,386
motorbike 0.55380,900,401,947,465
motorbike 0.51754,390,415,435,484
car 0.97346,396,266,488,338
car 0.94031,284,427,440,604
car 0.80232,212,356,338,486
car 0.69616,621,348,781,485
person 0.80105,391,380,431,448
person 0.75784,595,565,645,634
person 0.64447,746,347,771,387
person 0.57792,898,372,920,410
person 0.57673,297,213,311,243
