object_probs,left,top,right,bottom
truck 0.55332,205,348,363,519
motorbike 0.97417,677,419,727,481
motorbike 0.96225,873,421,943,488
motorbike 0.94015,506,380,544,441
motorbike 0.88840,584,394,623,454
motorbike 0.83029,155,559,202,633
motorbike 0.80238,300,228,315,254
motorbike 0.78853,437,365,465,403
motorbike 0.62337,432,341,467,397
car 0.97036,328,229,370,264
car 0.82742,289,198,315,218
car 0.63589,220,376,371,525
person 0.93202,506,361,543,428
person 0.89026,676,385,719,447
person 0.83705,433,336,458,368
person 0.77774,146,502,194,612
person 0.64631,882,395,928,472
person 0.54333,581,364,618,426
person 0.51084,507,362,537,389
