object_probs,left,top,right,bottom
truck 0.93354,311,492,630,704
bus 0.68002,853,436,1070,637
motorbike 0.96157,542,396,587,461
motorbike 0.77128,717,360,758,419
motorbike 0.73013,148,535,197,624
motorbike 0.72127,299,248,312,269
car 0.94949,577,326,742,470
car 0.93938,210,357,340,487
car 0.72817,287,425,437,602
person 0.85929,296,237,312,266
person 0.79134,544,373,584,452
person 0.67674,343,234,359,262
person 0.67569,234,512,282,601
person 0.61782,134,509,206,613
person 0.52215,721,352,748,387
