object_probs,left,top,right,bottom
truck 0.74661,350,203,442,289
motorbike 0.94844,888,420,960,478
motorbike 0.93216,598,328,639,367
motorbike 0.93077,527,287,560,324
motorbike 0.90618,476,268,500,303
motorbike 0.86546,403,441,452,502
person 0.60423 motorbike 0.62756,454,254,478,283
motorbike 0.56460,454,266,478,294
car 0.99138,448,340,586,443
person 0.88517,404,403,449,467
person 0.85913,598,304,637,363
person 0.70715,530,279,558,307
person 0.63186,899,395,946,468
person 0.62846,474,256,497,281
person 0.59254,604,302,624,328
person 0.58970,602,309,630,342
