object_probs,left,top,right,bottom
motorbike 0.95790,567,576,646,669
motorbike 0.91758,398,271,420,301
motorbike 0.81816,716,548,792,612
motorbike 0.75474,658,517,723,594
motorbike 0.72114,347,576,448,660
car 0.99826,245,430,436,553
car 0.92540,330,251,380,295
car 0.87218,791,398,945,496
car 0.77572,224,244,283,305
person 0.90024,650,440,698,509
person 0.88827,582,536,640,621
person 0.75892,923,346,957,406
person 0.75035,730,500,784,582
person 0.66944,713,614,765,711
person 0.60685,345,554,428,637
