object_probs,left,top,right,bottom
motorbike 0.93597,466,497,548,576
motorbike 0.84482,256,398,292,461
motorbike 0.77770,399,273,420,302
motorbike 0.63799,311,353,343,389
motorbike 0.54516,321,368,348,403
car 0.99826,619,451,839,585
car 0.98823,280,293,346,338
car 0.98502,157,610,536,716
car 0.97091,220,253,261,289
car 0.87305,336,253,384,296
car 0.70013,224,214,252,240
person 0.94698,980,356,1017,424
person 0.91938,255,385,291,449
person 0.79254,1026,304,1054,349
person 0.78906,469,481,542,556
