object_probs,left,top,right,bottom
motorbike 0.96684,906,441,953,504
motorbike 0.95225,981,436,1030,511
motorbike 0.88589,229,330,252,358
motorbike 0.78587,584,580,697,686
motorbike 0.71904,786,291,826,325
motorbike 0.68023,1061,328,1077,361
motorbike 0.63076,894,283,942,326
person 0.51664,1059,309,1077,354
car 0.93558,241,526,521,708
car 0.76004,333,257,381,290
person 0.98061,984,412,1030,498
person 0.96895,908,415,951,491
person 0.94813,225,312,251,350
person 0.85424,593,561,672,643
person 0.80218,959,343,997,403
