object_probs,left,top,right,bottom
motorbike 0.90964,424,576,537,652
motorbike 0.90897,950,420,993,474
motorbike 0.90053,769,443,817,497
motorbike 0.89867,1038,439,1076,495
motorbike 0.89176,704,418,752,488
motorbike 0.72939,877,395,914,459
motorbike 0.72098,843,388,877,429
motorbike 0.65540,399,271,421,301
car 0.98956,13,515,308,683
car 0.97101,105,626,507,719
car 0.96441,956,334,1060,409
car 0.95316,353,357,433,463
car 0.94166,333,251,384,298
car 0.70898,209,234,260,287
car 0.62008,267,227,296,258
car 0.58889,989,313,1060,349
person 0.98127,774,407,819,468
person 0.94140,951,399,994,464
person 0.88532,700,402,745,470
person 0.84282,1036,401,1077,474
person 0.83642,877,385,915,450
person 0.81435,848,358,877,389
person 0.58721,442,540,522,617
person 0.57962,844,362,882,418
