object_probs,left,top,right,bottom
motorbike 0.87640,914,352,948,389
motorbike 0.82758,846,465,891,523
motorbike 0.82731,207,482,257,550
motorbike 0.74073,344,459,387,513
motorbike 0.56755,399,271,420,300
car 0.99495,314,305,396,368
car 0.98460,367,522,661,688
car 0.97448,236,263,284,310
car 0.97316,1026,334,1079,411
car 0.93216,336,253,383,297
person 0.96949,846,424,892,492
person 0.82511,332,418,357,458
person 0.82123,201,457,247,531
person 0.76747,340,424,383,490
person 0.61646,914,330,950,383
