object_probs,left,top,right,bottom
motorbike 0.89388,655,479,719,550
motorbike 0.82576,909,435,962,507
motorbike 0.80081,858,399,906,449
motorbike 0.76717,592,600,682,687
motorbike 0.71424,583,288,615,315
motorbike 0.71375,956,372,987,407
motorbike 0.62541,248,365,282,427
person 0.63686 motorbike 0.55708,414,255,431,281
motorbike 0.54893,1022,376,1060,432
car 0.65175,321,254,359,280
person 0.98748,913,410,961,500
person 0.97679,530,639,614,719
person 0.85010,610,562,661,638
person 0.81653,663,453,718,538
person 0.74976,1024,362,1061,426
person 0.74278,909,387,950,437
person 0.67254,952,347,991,405
person 0.53825,864,375,893,410
person 0.50338,588,275,611,314
