object_probs,left,top,right,bottom
motorbike 0.95441,844,421,917,475
motorbike 0.93879,679,331,716,369
motorbike 0.92507,590,326,624,361
motorbike 0.91302,530,309,558,337
motorbike 0.78105,289,312,309,337
motorbike 0.75076,793,362,844,408
motorbike 0.64685,262,475,295,512
person 0.53449,793,342,842,396
car 0.96180,765,286,900,339
car 0.88123,352,255,412,305
car 0.70797,199,269,242,296
person 0.90555,284,293,309,328
person 0.90138,855,388,909,469
person 0.89311,247,424,286,485
person 0.85729,591,310,622,349
person 0.75028,530,296,558,324
person 0.64834,681,319,708,346
