object_probs,left,top,right,bottom
motorbike 0.94665,638,522,710,600
motorbike 0.91481,792,506,854,569
motorbike 0.91098,476,511,556,601
motorbike 0.90988,398,271,420,299
motorbike 0.84386,976,351,1010,391
motorbike 0.67365,838,582,911,662
motorbike 0.66075,734,487,785,544
motorbike 0.57115,723,462,788,523
car 0.99808,301,406,439,520
car 0.93523,330,251,381,294
car 0.91330,847,361,986,466
car 0.89247,215,241,274,302
car 0.51522,267,229,292,256
person 0.97278,649,485,704,581
person 0.95987,797,462,850,536
person 0.90310,476,493,552,580
person 0.85406,717,409,764,465
person 0.84338,976,328,1011,385
person 0.78069,840,533,911,646
person 0.59035,734,461,786,528
