object_probs,left,top,right,bottom
motorbike 0.95705,899,423,974,491
motorbike 0.94724,612,332,648,365
motorbike 0.91878,827,367,883,415
motorbike 0.86079,712,348,748,384
motorbike 0.85276,548,311,577,339
motorbike 0.68385,268,456,296,493
car 0.98158,789,284,928,340
car 0.85321,198,266,244,300
car 0.82099,353,257,416,305
car 0.50802,200,262,233,282
person 0.84344,613,311,644,347
person 0.84269,259,418,294,484
person 0.80510,709,325,748,379
person 0.79529,831,344,881,402
person 0.79445,904,392,951,470
person 0.72206,281,292,307,326
person 0.59673,826,350,857,383
person 0.57644,543,298,569,321
