object_probs,left,top,right,bottom
motorbike 0.91118,732,500,799,566
motorbike 0.82463,1015,388,1048,425
motorbike 0.80573,944,388,978,427
person 0.55394 motorbike 0.78112,461,272,486,298
motorbike 0.73548,682,445,746,505
motorbike 0.68388,500,587,571,662
motorbike 0.63414,861,420,903,474
motorbike 0.59394,145,502,210,567
motorbike 0.52388,539,576,661,680
motorbike 0.51646,548,506,625,575
car 0.61601,303,250,339,274
person 0.93063,945,358,982,419
person 0.92629,862,395,904,466
person 0.82565,737,466,794,560
person 0.76585,1013,341,1050,400
person 0.71303,520,527,578,626
person 0.67621,857,352,897,402
person 0.65533,950,356,977,390
person 0.62625,534,490,609,548
person 0.52751,1014,337,1042,366
person 0.52268,521,273,549,308
person 0.51270,562,565,646,682
person 0.51060,689,427,736,485
