object_probs,left,top,right,bottom
motorbike 0.82732,274,323,302,365
motorbike 0.79115,261,392,290,430
motorbike 0.78531,88,628,217,713
motorbike 0.76136,656,437,704,506
motorbike 0.74661,399,271,420,301
motorbike 0.72584,1028,335,1062,395
car 0.99854,710,416,904,541
car 0.98850,383,533,692,712
car 0.98797,212,247,254,280
car 0.93639,271,281,326,324
car 0.87360,333,253,383,296
person 0.78482,1029,326,1063,386
person 0.75725,657,420,700,484
person 0.71611,259,371,286,413
person 0.68928,96,595,174,684
person 0.51484,660,417,689,445
