object_probs,left,top,right,bottom
motorbike 0.96866,491,542,580,619
motorbike 0.95735,789,421,839,482
motorbike 0.84318,730,416,775,475
motorbike 0.74015,974,402,1015,456
motorbike 0.72766,398,271,421,301
motorbike 0.65515,859,362,901,413
motorbike 0.63395,1057,395,1079,471
motorbike 0.59603,1061,425,1078,473
car 0.99654,50,497,342,659
car 0.98897,181,607,557,719
car 0.96249,352,360,431,447
car 0.94541,333,251,384,298
car 0.73727,207,232,255,287
car 0.58749,974,335,1071,399
person 0.95204,793,397,840,465
person 0.91439,728,396,777,469
person 0.88875,978,384,1019,446
person 0.73434,493,508,575,613
person 0.69765,892,383,930,443
person 0.68923,867,353,896,387
person 0.64841,506,507,555,574
