object_probs,left,top,right,bottom
motorbike 0.92034,912,418,961,479
motorbike 0.88882,445,572,540,661
motorbike 0.84081,732,438,771,509
motorbike 0.83624,600,288,639,320
motorbike 0.77633,973,372,1007,413
motorbike 0.64652,1039,353,1062,378
motorbike 0.63344,780,501,855,574
person 0.87801 motorbike 0.58727,1038,328,1067,373
motorbike 0.53534,521,289,546,311
motorbike 0.51781,957,353,983,381
person 0.53870,447,548,535,653
person 0.97701,912,392,961,472
person 0.88817,761,438,805,513
person 0.85426,796,470,848,564
person 0.85243,734,418,775,493
person 0.83924,523,275,546,307
person 0.83215,402,656,482,719
person 0.74543,955,329,986,369
person 0.73772,235,406,271,470
person 0.73275,847,380,892,441
person 0.65379,968,344,1006,402
