object_probs,left,top,right,bottom
traffic light 0.54601,97,257,117,283
truck 0.63469,975,274,1078,331
bus 0.63206,307,235,383,298
motorbike 0.91011,818,369,874,415
motorbike 0.88083,719,349,756,380
motorbike 0.84369,1026,413,1077,486
motorbike 0.74718,264,375,291,410
motorbike 0.65805,251,267,268,294
motorbike 0.59827,717,333,753,367
car 0.98827,382,267,453,321
person 0.93137,212,401,250,474
person 0.88764,820,346,866,401
person 0.80498,259,346,290,405
person 0.76250,481,271,500,303
person 0.72883,1028,396,1075,476
person 0.68948,714,324,756,375
person 0.55233,251,255,266,287
