object_probs,left,top,right,bottom
motorbike 0.91139,918,422,965,476
motorbike 0.90484,739,438,779,506
motorbike 0.83481,975,374,1011,413
motorbike 0.82112,461,577,552,655
motorbike 0.78395,786,499,860,574
person 0.79116 motorbike 0.77706,1041,328,1068,371
motorbike 0.72799,606,291,645,323
person 0.52665 motorbike 0.59746,856,383,904,440
motorbike 0.51751,1043,353,1064,376
person 0.97449,920,393,967,466
person 0.87064,416,650,503,719
person 0.77416,769,436,818,511
person 0.76440,782,454,852,561
person 0.74499,740,418,781,494
person 0.68403,236,403,272,468
person 0.62817,526,275,549,307
person 0.52359,862,374,896,404
