object_probs,left,top,right,bottom
person 0.73857 motorbike 0.91463,440,274,459,301
motorbike 0.87615,479,293,501,318
motorbike 0.87390,516,294,538,320
person 0.56190 motorbike 0.87254,199,309,224,347
motorbike 0.87183,3,584,113,700
motorbike 0.80222,577,337,620,387
motorbike 0.77271,305,370,331,412
car 0.96782,577,278,698,332
car 0.87683,331,252,391,297
car 0.74804,218,276,257,297
person 0.74759,575,321,617,379
person 0.74305,516,279,534,304
person 0.62669,299,346,332,407
person 0.58923,479,280,496,300
