object_probs,left,top,right,bottom
motorbike 0.87316,951,418,995,482
motorbike 0.86834,900,379,945,431
motorbike 0.85488,248,357,282,416
motorbike 0.81624,613,609,734,715
motorbike 0.79658,610,290,648,322
motorbike 0.77308,1058,370,1077,413
motorbike 0.77214,993,351,1023,389
motorbike 0.73319,719,432,770,514
motorbike 0.58573,716,291,757,326
car 0.55714,322,252,363,280
person 0.96137,951,395,997,477
person 0.80897,902,363,943,423
person 0.75188,721,421,767,489
person 0.67440,955,372,988,409
person 0.64645,1060,348,1079,395
person 0.58131,905,360,933,389
person 0.51030,654,532,739,621
