object_probs,left,top,right,bottom
motorbike 0.91446,791,415,842,479
motorbike 0.89192,737,554,817,675
motorbike 0.71380,947,358,988,409
person 0.76533 motorbike 0.66778,246,348,272,392
motorbike 0.62286,992,398,1036,457
motorbike 0.61621,652,290,691,322
motorbike 0.61008,440,266,458,295
person 0.50934 motorbike 0.56044,763,290,799,326
car 0.95474,5,615,276,717
person 0.94144,992,383,1037,453
person 0.84827,1032,329,1061,371
person 0.80564,744,492,811,573
person 0.78134,1004,359,1044,415
person 0.70666,952,351,979,391
person 0.67455,794,398,840,471
