object_probs,left,top,right,bottom
motorbike 0.91527,958,398,1002,456
motorbike 0.88442,535,533,617,616
motorbike 0.88418,784,421,827,483
motorbike 0.81966,1062,330,1078,362
motorbike 0.75264,834,485,899,545
motorbike 0.72149,246,394,280,458
motorbike 0.68865,893,380,939,434
motorbike 0.62163,541,289,572,313
motorbike 0.61835,396,253,412,276
motorbike 0.58174,1009,347,1035,390
motorbike 0.57716,822,455,900,531
motorbike 0.55763,484,643,574,719
motorbike 0.54037,469,683,558,719
motorbike 0.50095,987,330,1020,365
car 0.66309,312,246,358,276
person 0.97686,961,379,1002,449
person 0.91260,839,447,894,540
person 0.89303,893,365,938,425
person 0.79570,488,622,565,699
person 0.69108,546,274,570,309
person 0.66702,245,385,278,452
person 0.65709,824,419,865,483
person 0.62022,538,515,615,606
person 0.54256,785,401,825,466
