object_probs,left,top,right,bottom
motorbike 0.89835,780,424,830,477
motorbike 0.87279,922,379,964,435
motorbike 0.82149,835,440,897,507
person 0.89421 motorbike 0.76866,493,273,518,303
motorbike 0.74587,559,287,596,317
motorbike 0.73994,1059,352,1077,390
motorbike 0.71875,999,369,1025,400
motorbike 0.64601,297,614,413,716
motorbike 0.60198,999,349,1027,392
motorbike 0.56973,696,532,774,620
motorbike 0.55194,376,248,391,270
car 0.63776,303,247,346,274
person 0.98967,843,419,892,498
person 0.90611,781,400,829,463
person 0.89462,922,364,963,426
person 0.82323,1057,325,1077,374
person 0.74856,374,238,390,265
person 0.73340,698,499,769,613
person 0.66597,914,334,947,369
person 0.66179,998,340,1031,397
person 0.63332,213,439,251,508
person 0.53322,647,448,716,504
person 0.52239,563,273,591,311
