object_probs,left,top,right,bottom
motorbike 0.93839,795,421,845,483
motorbike 0.82080,265,565,347,630
motorbike 0.70748,881,349,912,391
motorbike 0.65220,971,317,1016,374
motorbike 0.53708,402,270,421,300
motorbike 0.50449,940,368,974,408
car 0.99834,286,411,454,525
car 0.99793,578,489,821,618
car 0.98205,316,324,394,387
car 0.94566,334,252,384,297
car 0.85251,195,225,244,274
person 0.97563,799,399,843,473
person 0.86810,939,340,977,399
person 0.85417,877,330,913,384
person 0.63917,266,534,348,621
person 0.53287,945,339,975,371
