object_probs,left,top,right,bottom
motorbike 0.96964,702,463,762,528
motorbike 0.87286,883,392,926,427
motorbike 0.72427,398,269,421,301
motorbike 0.62984,827,371,862,414
motorbike 0.60569,95,585,217,675
motorbike 0.57504,95,625,178,687
motorbike 0.56799,932,350,960,383
motorbike 0.52433,957,372,985,404
car 0.98912,460,526,733,678
car 0.98317,227,434,423,570
car 0.96656,328,334,411,407
car 0.94591,332,251,384,298
car 0.88882,199,225,248,276
person 0.92735,885,360,927,414
person 0.91620,707,431,763,516
person 0.85078,828,349,865,406
person 0.77441,887,359,921,391
person 0.73351,107,569,160,670
person 0.68298,949,343,987,398
person 0.68168,932,331,963,370
