object_probs,left,top,right,bottom
motorbike 0.97737,602,557,674,642
motorbike 0.88496,398,272,420,300
motorbike 0.82444,406,552,495,640
motorbike 0.77951,746,527,816,597
motorbike 0.76309,761,650,841,719
motorbike 0.68946,685,497,752,568
person 0.71617 motorbike 0.52136,950,347,978,390
car 0.99828,269,420,437,542
car 0.92600,331,252,380,295
car 0.88474,821,398,962,495
car 0.80050,221,243,281,305
person 0.89709,605,517,672,594
person 0.88024,405,522,487,602
person 0.86023,755,482,807,555
person 0.68947,677,427,723,486
person 0.57081,950,340,975,371
