object_probs,left,top,right,bottom
motorbike 0.94110,969,460,1017,522
motorbike 0.94045,229,329,254,362
motorbike 0.87085,895,439,946,506
motorbike 0.86268,557,582,670,694
motorbike 0.82260,948,358,990,411
motorbike 0.77712,1054,323,1076,368
person 0.53477 motorbike 0.71420,778,292,817,326
person 0.71005 motorbike 0.50927,502,270,521,303
motorbike 0.50163,885,281,933,325
car 0.90116,216,534,504,708
car 0.75582,334,258,380,290
person 0.98563,898,417,945,492
person 0.93737,969,419,1017,498
person 0.88094,227,314,251,352
person 0.84539,950,346,988,403
person 0.71881,566,575,657,692
