object_probs,left,top,right,bottom
motorbike 0.90757,841,398,887,454
motorbike 0.86871,243,350,269,386
motorbike 0.76897,976,340,1013,394
motorbike 0.72248,798,291,841,326
motorbike 0.67122,685,291,718,321
motorbike 0.64470,804,524,888,626
person 0.56462 motorbike 0.60650,1023,375,1063,443
person 0.58126,843,381,887,448
car 0.80024,18,587,338,707
car 0.64505,326,252,370,278
person 0.90985,799,467,843,528
person 0.84150,239,334,267,375
person 0.55966,981,332,1005,369
person 0.54288,1035,341,1075,395
