object_probs,left,top,right,bottom
motorbike 0.95946,473,292,495,318
motorbike 0.92806,584,310,613,342
motorbike 0.87097,7,570,109,662
motorbike 0.84901,684,363,733,424
motorbike 0.77937,189,527,240,589
motorbike 0.74203,525,310,551,335
motorbike 0.66112,297,329,321,367
person 0.81666 motorbike 0.55345,523,295,548,323
car 0.98566,667,278,793,338
car 0.92067,334,252,399,297
car 0.71972,206,270,246,288
person 0.89615,177,485,223,554
person 0.78564,584,298,607,323
person 0.74041,476,280,495,303
person 0.58625,193,502,240,570
person 0.57432,668,319,715,376
