object_probs,left,top,right,bottom
motorbike 0.94867,527,497,600,576
motorbike 0.91100,398,270,420,300
motorbike 0.86732,671,494,725,578
motorbike 0.84440,821,487,872,551
motorbike 0.77051,1000,350,1028,380
motorbike 0.75800,884,540,949,616
motorbike 0.63805,764,459,818,526
car 0.99874,312,397,444,507
car 0.95524,331,251,382,296
car 0.94901,869,360,995,458
car 0.89899,215,241,271,299
car 0.71524,266,228,294,257
person 0.96885,674,471,725,558
person 0.91177,890,504,947,606
person 0.87429,829,451,883,530
person 0.86130,999,327,1031,373
person 0.75959,527,476,576,555
person 0.66010,743,402,781,461
