object_probs,left,top,right,bottom
truck 0.89135,658,419,862,568
truck 0.61330,235,252,308,324
motorbike 0.92281,396,272,419,300
motorbike 0.90418,983,442,1028,503
motorbike 0.77970,532,645,611,719
motorbike 0.77092,365,671,447,719
motorbike 0.58630,1030,359,1066,419
motorbike 0.53591,448,573,540,698
car 0.98099,100,479,342,649
car 0.80441,313,246,375,291
person 0.91740,984,415,1028,488
person 0.85851,365,658,449,719
person 0.67678,453,519,531,595
person 0.67147,794,385,834,435
person 0.65553,1038,356,1063,386
person 0.54289,553,583,629,660
