object_probs,left,top,right,bottom
traffic light 0.56177,162,283,180,314
motorbike 0.95426,661,329,700,367
motorbike 0.93568,815,406,883,462
motorbike 0.92279,290,312,311,340
person 0.76891 motorbike 0.86761,517,295,545,323
person 0.84681 motorbike 0.85897,579,310,612,346
motorbike 0.72567,521,308,546,333
motorbike 0.69634,771,343,820,391
motorbike 0.65340,583,328,612,355
motorbike 0.61726,777,369,820,400
motorbike 0.53899,247,463,286,520
car 0.97687,751,285,885,337
car 0.91947,350,253,409,305
car 0.65708,201,268,243,295
person 0.94466,821,374,872,450
person 0.92333,244,439,284,502
person 0.92008,285,294,310,328
person 0.74790,661,309,701,362
