object_probs,left,top,right,bottom
motorbike 0.85983,946,404,1016,468
motorbike 0.80475,802,349,838,382
motorbike 0.79882,539,308,570,338
motorbike 0.74023,518,291,545,317
motorbike 0.69667,600,294,631,317
motorbike 0.65364,473,276,496,301
motorbike 0.61601,752,344,795,402
motorbike 0.56368,535,292,565,323
car 0.96517,641,349,787,442
car 0.93897,387,271,451,318
car 0.88555,342,259,391,299
car 0.64805,320,249,355,276
person 0.79750,798,325,839,380
person 0.63785,755,341,775,368
person 0.52171,971,388,996,427
person 0.51289,962,395,1009,465
