object_probs,left,top,right,bottom
motorbike 0.87345,476,560,573,629
motorbike 0.80707,972,401,1013,457
motorbike 0.80666,726,415,772,478
motorbike 0.79936,784,424,831,481
motorbike 0.75100,891,412,925,450
motorbike 0.72764,1056,425,1077,475
motorbike 0.70980,399,271,420,301
motorbike 0.62978,855,362,898,416
car 0.99683,167,618,559,715
car 0.99673,43,499,335,666
car 0.95948,351,361,431,448
car 0.94101,333,251,384,297
car 0.75860,207,233,255,287
car 0.58152,966,340,1060,400
person 0.97724,789,397,834,465
person 0.90053,722,398,768,467
person 0.89954,972,385,1013,444
person 0.84850,891,384,928,442
person 0.62691,490,520,564,593
person 0.62547,866,353,894,387
