object_probs,left,top,right,bottom
motorbike 0.95694,619,537,699,621
motorbike 0.93232,885,400,927,456
motorbike 0.83160,791,432,839,512
motorbike 0.79706,968,376,1008,442
motorbike 0.79575,584,505,634,563
motorbike 0.78287,405,541,516,639
motorbike 0.66677,51,563,137,632
motorbike 0.64411,440,269,463,293
motorbike 0.59306,965,407,1003,448
motorbike 0.54084,421,640,513,719
motorbike 0.51138,580,481,651,548
person 0.96185,887,379,927,445
person 0.89808,969,357,1006,422
person 0.82925,795,413,838,498
person 0.82432,356,585,432,694
person 0.80461,797,375,842,441
person 0.79470,621,511,697,602
person 0.78307,589,463,638,531
person 0.77404,490,271,514,304
person 0.63542,405,535,492,621
person 0.61366,970,352,1002,388
